name,start_date,end_date,tours,time_control,white,black,date,result,id,series_no,Tournment_serial,concatenate
tournament_1,2014-01-08,2014-01-17,9,rapid,王永赟,杨钰,2014-01-14,1.0,tournament_1_218,218,1,1.218
tournament_1,2014-01-08,2014-01-17,9,rapid,李琳华,张木兴,2014-01-14,0.5,tournament_1_219,219,1,1.219
tournament_1,2014-01-08,2014-01-17,9,rapid,刘家坚,毛心磊,2014-01-14,1.0,tournament_1_220,220,1,1.220
tournament_1,2014-01-08,2014-01-17,9,rapid,陈思刚,袁宪萍,2014-01-14,1.0,tournament_1_221,221,1,1.221
tournament_1,2014-01-08,2014-01-17,9,rapid,董海非,李巧芸,2014-01-14,0.5,tournament_1_222,222,1,1.222
tournament_1,2014-01-08,2014-01-17,9,rapid,李汶玲,阎斯钧,2014-01-14,0.0,tournament_1_223,223,1,1.223
tournament_1,2014-01-08,2014-01-17,9,rapid,孟芳全,梁扬,2014-01-14,0.5,tournament_1_224,224,1,1.224
tournament_1,2014-01-08,2014-01-17,9,rapid,李松江,董玉波,2014-01-14,0.5,tournament_1_225,225,1,1.225
tournament_1,2014-01-08,2014-01-17,9,rapid,袁小昆,魏兴,2014-01-14,0.5,tournament_1_226,226,1,1.226
tournament_1,2014-01-08,2014-01-17,9,rapid,薛冠,陈音亮,2014-01-14,1.0,tournament_1_227,227,1,1.227
tournament_1,2014-01-08,2014-01-17,9,rapid,冯燕家,齐慧智,2014-01-14,0.0,tournament_1_228,228,1,1.228
tournament_1,2014-01-08,2014-01-17,9,rapid,张家懿,郑新聪,2014-01-14,1.0,tournament_1_229,229,1,1.229
tournament_1,2014-01-08,2014-01-17,9,rapid,杨承,范辰妮,2014-01-14,0.5,tournament_1_230,230,1,1.230
tournament_1,2014-01-08,2014-01-17,9,rapid,刘奇喜,殷小,2014-01-14,1.0,tournament_1_231,231,1,1.231
tournament_1,2014-01-08,2014-01-17,9,rapid,沈岚鸿,李守超,2014-01-15,0.5,tournament_1_232,232,1,1.232
tournament_1,2014-01-08,2014-01-17,9,rapid,刘晓鹏,毛均承,2014-01-15,0.5,tournament_1_233,233,1,1.233
tournament_1,2014-01-08,2014-01-17,9,rapid,张半植,范存妞,2014-01-15,1.0,tournament_1_234,234,1,1.234
tournament_1,2014-01-08,2014-01-17,9,rapid,刘星梅,梁良,2014-01-15,0.5,tournament_1_235,235,1,1.235
tournament_1,2014-01-08,2014-01-17,9,rapid,曹灵缨,徐先广,2014-01-15,0.5,tournament_1_236,236,1,1.236
tournament_1,2014-01-08,2014-01-17,9,rapid,余冬春,张志琼,2014-01-15,0.5,tournament_1_237,237,1,1.237
tournament_1,2014-01-08,2014-01-17,9,rapid,彭国,杨莎强,2014-01-15,0.5,tournament_1_238,238,1,1.238
tournament_1,2014-01-08,2014-01-17,9,rapid,谢庆麟,刘先,2014-01-15,0.5,tournament_1_239,239,1,1.239
tournament_1,2014-01-08,2014-01-17,9,rapid,朱有荣,吕亚光,2014-01-15,0.0,tournament_1_240,240,1,1.240
tournament_1,2014-01-08,2014-01-17,9,rapid,吴昱明,陆桂姐,2014-01-15,0.5,tournament_1_241,241,1,1.241
tournament_1,2014-01-08,2014-01-17,9,rapid,张燕,李文子,2014-01-15,0.5,tournament_1_242,242,1,1.242
tournament_1,2014-01-08,2014-01-17,9,rapid,李嘉爵,杨燕波,2014-01-15,0.0,tournament_1_243,243,1,1.243
tournament_1,2014-01-08,2014-01-17,9,rapid,叶天英,王剑铭,2014-01-15,0.0,tournament_1_244,244,1,1.244
tournament_1,2014-01-08,2014-01-17,9,rapid,吴秋,贾叶珍,2014-01-15,0.5,tournament_1_245,245,1,1.245
tournament_1,2014-01-08,2014-01-17,9,rapid,阎斯钧,张安甜,2014-01-15,0.5,tournament_1_246,246,1,1.246
tournament_1,2014-01-08,2014-01-17,9,rapid,王千迅,王永赟,2014-01-15,0.5,tournament_1_247,247,1,1.247
tournament_1,2014-01-08,2014-01-17,9,rapid,何驿艳,刘家坚,2014-01-15,0.0,tournament_1_248,248,1,1.248
tournament_1,2014-01-08,2014-01-17,9,rapid,方东,杨佩义,2014-01-15,0.5,tournament_1_249,249,1,1.249
tournament_1,2014-01-08,2014-01-17,9,rapid,张木兴,张延营,2014-01-15,0.5,tournament_1_250,250,1,1.250
tournament_1,2014-01-08,2014-01-17,9,rapid,齐慧智,钟弘存,2014-01-15,1.0,tournament_1_251,251,1,1.251
tournament_1,2014-01-08,2014-01-17,9,rapid,王由航,刘宇福,2014-01-15,0.5,tournament_1_252,252,1,1.252
tournament_1,2014-01-08,2014-01-17,9,rapid,何建芝,李琳华,2014-01-15,1.0,tournament_1_253,253,1,1.253
tournament_1,2014-01-08,2014-01-17,9,rapid,杨钰,陈思刚,2014-01-15,0.5,tournament_1_254,254,1,1.254
tournament_1,2014-01-08,2014-01-17,9,rapid,毛心磊,董海非,2014-01-15,1.0,tournament_1_255,255,1,1.255
tournament_1,2014-01-08,2014-01-17,9,rapid,袁宪萍,薛冠,2014-01-15,1.0,tournament_1_256,256,1,1.256
tournament_1,2014-01-08,2014-01-17,9,rapid,李巧芸,刘奇喜,2014-01-15,0.5,tournament_1_257,257,1,1.257
tournament_1,2014-01-08,2014-01-17,9,rapid,梁扬,李汶玲,2014-01-15,1.0,tournament_1_258,258,1,1.258
tournament_1,2014-01-08,2014-01-17,9,rapid,董玉波,孟芳全,2014-01-15,0.5,tournament_1_259,259,1,1.259
tournament_1,2014-01-08,2014-01-17,9,rapid,殷小,袁小昆,2014-01-15,0.5,tournament_1_260,260,1,1.260
tournament_1,2014-01-08,2014-01-17,9,rapid,魏兴,冯燕家,2014-01-15,1.0,tournament_1_261,261,1,1.261
tournament_1,2014-01-08,2014-01-17,9,rapid,张家懿,杨承,2014-01-15,0.5,tournament_1_262,262,1,1.262
tournament_1,2014-01-08,2014-01-17,9,rapid,郑新聪,范辰妮,2014-01-15,0.5,tournament_1_263,263,1,1.263
tournament_1,2014-01-08,2014-01-17,9,rapid,陈音亮,李松江,2014-01-15,0.5,tournament_1_264,264,1,1.264
tournament_1,2014-01-08,2014-01-17,9,rapid,张志琼,沈岚鸿,2014-01-16,0.5,tournament_1_265,265,1,1.265
tournament_1,2014-01-08,2014-01-17,9,rapid,毛均承,张半植,2014-01-16,0.5,tournament_1_266,266,1,1.266
tournament_1,2014-01-08,2014-01-17,9,rapid,李守超,刘星梅,2014-01-16,1.0,tournament_1_267,267,1,1.267
tournament_1,2014-01-08,2014-01-17,9,rapid,梁良,刘晓鹏,2014-01-16,1.0,tournament_1_268,268,1,1.268
tournament_1,2014-01-08,2014-01-17,9,rapid,徐先广,彭国,2014-01-16,1.0,tournament_1_269,269,1,1.269
tournament_1,2014-01-08,2014-01-17,9,rapid,杨莎强,曹灵缨,2014-01-16,1.0,tournament_1_270,270,1,1.270
tournament_1,2014-01-08,2014-01-17,9,rapid,刘先,余冬春,2014-01-16,0.5,tournament_1_271,271,1,1.271
tournament_1,2014-01-08,2014-01-17,9,rapid,吕亚光,谢庆麟,2014-01-16,0.5,tournament_1_272,272,1,1.272
tournament_1,2014-01-08,2014-01-17,9,rapid,杨燕波,朱有荣,2014-01-16,1.0,tournament_1_273,273,1,1.273
tournament_1,2014-01-08,2014-01-17,9,rapid,王剑铭,吴昱明,2014-01-16,0.5,tournament_1_274,274,1,1.274
tournament_1,2014-01-08,2014-01-17,9,rapid,范存妞,张燕,2014-01-16,1.0,tournament_1_275,275,1,1.275
tournament_1,2014-01-08,2014-01-17,9,rapid,陆桂姐,阎斯钧,2014-01-16,0.5,tournament_1_276,276,1,1.276
tournament_1,2014-01-08,2014-01-17,9,rapid,李文子,齐慧智,2014-01-16,1.0,tournament_1_277,277,1,1.277
tournament_1,2014-01-08,2014-01-17,9,rapid,贾叶珍,李嘉爵,2014-01-16,0.5,tournament_1_278,278,1,1.278
tournament_1,2014-01-08,2014-01-17,9,rapid,刘家坚,叶天英,2014-01-16,0.5,tournament_1_279,279,1,1.279
tournament_1,2014-01-08,2014-01-17,9,rapid,张安甜,吴秋,2014-01-16,0.5,tournament_1_280,280,1,1.280
tournament_1,2014-01-08,2014-01-17,9,rapid,王永赟,王由航,2014-01-16,1.0,tournament_1_281,281,1,1.281
tournament_1,2014-01-08,2014-01-17,9,rapid,杨佩义,张木兴,2014-01-16,0.5,tournament_1_282,282,1,1.282
tournament_1,2014-01-08,2014-01-17,9,rapid,张延营,方东,2014-01-16,0.5,tournament_1_283,283,1,1.283
tournament_1,2014-01-08,2014-01-17,9,rapid,刘宇福,王千迅,2014-01-16,1.0,tournament_1_284,284,1,1.284
tournament_1,2014-01-08,2014-01-17,9,rapid,陈思刚,何建芝,2014-01-16,1.0,tournament_1_285,285,1,1.285
tournament_1,2014-01-08,2014-01-17,9,rapid,钟弘存,毛心磊,2014-01-16,0.5,tournament_1_286,286,1,1.286
tournament_1,2014-01-08,2014-01-17,9,rapid,李琳华,梁扬,2014-01-16,0.5,tournament_1_287,287,1,1.287
tournament_1,2014-01-08,2014-01-17,9,rapid,刘奇喜,袁宪萍,2014-01-16,0.0,tournament_1_288,288,1,1.288
tournament_1,2014-01-08,2014-01-17,9,rapid,孟芳全,魏兴,2014-01-16,1.0,tournament_1_289,289,1,1.289
tournament_1,2014-01-08,2014-01-17,9,rapid,董海非,何驿艳,2014-01-16,1.0,tournament_1_290,290,1,1.290
tournament_1,2014-01-08,2014-01-17,9,rapid,薛冠,李巧芸,2014-01-16,0.5,tournament_1_291,291,1,1.291
tournament_1,2014-01-08,2014-01-17,9,rapid,李松江,杨钰,2014-01-16,0.5,tournament_1_292,292,1,1.292
tournament_1,2014-01-08,2014-01-17,9,rapid,张家懿,董玉波,2014-01-16,0.5,tournament_1_293,293,1,1.293
tournament_1,2014-01-08,2014-01-17,9,rapid,袁小昆,郑新聪,2014-01-16,0.0,tournament_1_294,294,1,1.294
tournament_1,2014-01-08,2014-01-17,9,rapid,冯燕家,范辰妮,2014-01-16,0.5,tournament_1_295,295,1,1.295
tournament_1,2014-01-08,2014-01-17,9,rapid,杨承,陈音亮,2014-01-16,1.0,tournament_1_296,296,1,1.296
tournament_1,2014-01-08,2014-01-17,9,rapid,李汶玲,殷小,2014-01-16,0.0,tournament_1_297,297,1,1.297
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Qing","Tian, Xiong",2014-01-15,0.5,tournament_10_1,1,10,10.1
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wei, Ming","Pang, Ronggang",2014-01-15,1.0,tournament_10_2,2,10,10.2
tournament_10,2014-01-15,2014-02-08,12,rapid,"Guo, Hongmin","Wang, Jianyao",2014-01-15,0.0,tournament_10_3,3,10,10.3
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Xiaozhi","Wu, Haifang",2014-01-15,1.0,tournament_10_4,4,10,10.4
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Yajuan","Wang, Jin",2014-01-15,0.0,tournament_10_5,5,10,10.5
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Zhengnan","Huang, Feirui",2014-01-15,0.5,tournament_10_6,6,10,10.6
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Muli","Zhou, Xialan",2014-01-15,0.0,tournament_10_7,7,10,10.7
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Jiyue","Wang, Dian",2014-01-15,0.5,tournament_10_8,8,10,10.8
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Zhengji","Xing, Qiping",2014-01-15,0.5,tournament_10_9,9,10,10.9
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Minkang","Zhang, Qiyan",2014-01-15,1.0,tournament_10_10,10,10,10.10
tournament_10,2014-01-15,2014-02-08,12,rapid,"Jiang, Yi","Zhao, Wenmei",2014-01-15,0.0,tournament_10_11,11,10,10.11
tournament_10,2014-01-15,2014-02-08,12,rapid,"Cai, Qi","Song, Zeji",2014-01-15,0.0,tournament_10_12,12,10,10.12
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Mengli","Lu, Xingmiao",2014-01-15,1.0,tournament_10_13,13,10,10.13
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lin, Yuanhao","Liang, Shujun",2014-01-15,0.0,tournament_10_14,14,10,10.14
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wen, Yongxi","Wang, Cai",2014-01-15,0.0,tournament_10_15,15,10,10.15
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Yunhu","Chen, Yuyu",2014-01-15,0.0,tournament_10_16,16,10,10.16
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Kaiqing","Zhao, Baoyu",2014-01-15,1.0,tournament_10_17,17,10,10.17
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Aigui","Zhu, Qingzhen",2014-01-15,0.5,tournament_10_18,18,10,10.18
tournament_10,2014-01-15,2014-02-08,12,rapid,"Jiang, Degang","Lu, Yingfu",2014-01-15,1.0,tournament_10_19,19,10,10.19
tournament_10,2014-01-15,2014-02-08,12,rapid,"Shen, Jianqin","Li, Hai",2014-01-15,0.5,tournament_10_20,20,10,10.20
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Xuanyan","Cao, Yiping",2014-01-15,0.5,tournament_10_21,21,10,10.21
tournament_10,2014-01-15,2014-02-08,12,rapid,"Yuan, Yue","Xu, Chenliang",2014-01-15,0.5,tournament_10_22,22,10,10.22
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Fuying","Gao, Xiaochen",2014-01-15,0.5,tournament_10_23,23,10,10.23
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhu, Guobiao","Chen, Yuke",2014-01-15,0.0,tournament_10_24,24,10,10.24
tournament_10,2014-01-15,2014-02-08,12,rapid,"Hu, Jingxin","Lv, Yiguo",2014-01-15,0.5,tournament_10_25,25,10,10.25
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Jianyao","Wei, Ming",2014-01-17,1.0,tournament_10_26,26,10,10.26
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Jin","Xu, Xiaozhi",2014-01-17,0.5,tournament_10_27,27,10,10.27
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhou, Xialan","Li, Minkang",2014-01-17,0.0,tournament_10_28,28,10,10.28
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhao, Wenmei","Huang, Mengli",2014-01-17,0.0,tournament_10_29,29,10,10.29
tournament_10,2014-01-15,2014-02-08,12,rapid,"Song, Zeji","Liu, Kaiqing",2014-01-17,0.5,tournament_10_30,30,10,10.30
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Shujun","Jiang, Degang",2014-01-17,0.5,tournament_10_31,31,10,10.31
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Cai","Liang, Qing",2014-01-17,1.0,tournament_10_32,32,10,10.32
tournament_10,2014-01-15,2014-02-08,12,rapid,"Chen, Yuyu","Zhang, Zhengnan",2014-01-17,1.0,tournament_10_33,33,10,10.33
tournament_10,2014-01-15,2014-02-08,12,rapid,"Chen, Yuke","Liang, Jiyue",2014-01-17,0.5,tournament_10_34,34,10,10.34
tournament_10,2014-01-15,2014-02-08,12,rapid,"Tian, Xiong","Li, Zhengji",2014-01-17,0.5,tournament_10_35,35,10,10.35
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Feirui","Liu, Aigui",2014-01-17,0.5,tournament_10_36,36,10,10.36
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Dian","Shen, Jianqin",2014-01-17,0.5,tournament_10_37,37,10,10.37
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xing, Qiping","Wang, Xuanyan",2014-01-17,1.0,tournament_10_38,38,10,10.38
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhu, Qingzhen","Yuan, Yue",2014-01-17,0.5,tournament_10_39,39,10,10.39
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Hai","Xu, Fuying",2014-01-17,0.5,tournament_10_40,40,10,10.40
tournament_10,2014-01-15,2014-02-08,12,rapid,"Cao, Yiping","Hu, Jingxin",2014-01-17,0.0,tournament_10_41,41,10,10.41
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Chenliang","Guo, Hongmin",2014-01-17,1.0,tournament_10_42,42,10,10.42
tournament_10,2014-01-15,2014-02-08,12,rapid,"Gao, Xiaochen","Zhang, Yajuan",2014-01-17,1.0,tournament_10_43,43,10,10.43
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lv, Yiguo","Zhang, Muli",2014-01-17,1.0,tournament_10_44,44,10,10.44
tournament_10,2014-01-15,2014-02-08,12,rapid,"Pang, Ronggang","Jiang, Yi",2014-01-17,0.5,tournament_10_45,45,10,10.45
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wu, Haifang","Cai, Qi",2014-01-17,0.5,tournament_10_46,46,10,10.46
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Qiyan","Lin, Yuanhao",2014-01-17,0.5,tournament_10_47,47,10,10.47
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lu, Xingmiao","Wen, Yongxi",2014-01-17,0.0,tournament_10_48,48,10,10.48
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhao, Baoyu","Huang, Yunhu",2014-01-17,1.0,tournament_10_49,49,10,10.49
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lu, Yingfu","Zhu, Guobiao",2014-01-17,0.5,tournament_10_50,50,10,10.50
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Minkang","Wang, Jianyao",2014-01-19,0.0,tournament_10_51,51,10,10.51
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Mengli","Wang, Cai",2014-01-19,0.5,tournament_10_52,52,10,10.52
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Xiaozhi","Chen, Yuyu",2014-01-19,0.5,tournament_10_53,53,10,10.53
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Kaiqing","Wang, Jin",2014-01-19,0.0,tournament_10_54,54,10,10.54
tournament_10,2014-01-15,2014-02-08,12,rapid,"Jiang, Degang","Song, Zeji",2014-01-19,0.5,tournament_10_55,55,10,10.55
tournament_10,2014-01-15,2014-02-08,12,rapid,"Hu, Jingxin","Liang, Shujun",2014-01-19,0.0,tournament_10_56,56,10,10.56
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wei, Ming","Chen, Yuke",2014-01-19,0.5,tournament_10_57,57,10,10.57
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Jiyue","Xing, Qiping",2014-01-19,1.0,tournament_10_58,58,10,10.58
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Zhengji","Xu, Chenliang",2014-01-19,0.5,tournament_10_59,59,10,10.59
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Aigui","Gao, Xiaochen",2014-01-19,0.0,tournament_10_60,60,10,10.60
tournament_10,2014-01-15,2014-02-08,12,rapid,"Shen, Jianqin","Lv, Yiguo",2014-01-19,0.5,tournament_10_61,61,10,10.61
tournament_10,2014-01-15,2014-02-08,12,rapid,"Yuan, Yue","Zhou, Xialan",2014-01-19,1.0,tournament_10_62,62,10,10.62
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Fuying","Zhao, Wenmei",2014-01-19,0.5,tournament_10_63,63,10,10.63
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wen, Yongxi","Tian, Xiong",2014-01-19,1.0,tournament_10_64,64,10,10.64
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Qing","Huang, Feirui",2014-01-19,0.5,tournament_10_65,65,10,10.65
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Zhengnan","Wang, Dian",2014-01-19,0.0,tournament_10_66,66,10,10.66
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Xuanyan","Zhu, Qingzhen",2014-01-19,0.0,tournament_10_67,67,10,10.67
tournament_10,2014-01-15,2014-02-08,12,rapid,"Jiang, Yi","Li, Hai",2014-01-19,0.0,tournament_10_68,68,10,10.68
tournament_10,2014-01-15,2014-02-08,12,rapid,"Cai, Qi","Zhao, Baoyu",2014-01-19,0.0,tournament_10_69,69,10,10.69
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lin, Yuanhao","Cao, Yiping",2014-01-19,0.5,tournament_10_70,70,10,10.70
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhu, Guobiao","Pang, Ronggang",2014-01-19,0.5,tournament_10_71,71,10,10.71
tournament_10,2014-01-15,2014-02-08,12,rapid,"Guo, Hongmin","Wu, Haifang",2014-01-19,0.5,tournament_10_72,72,10,10.72
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Yajuan","Zhang, Qiyan",2014-01-19,0.0,tournament_10_73,73,10,10.73
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Muli","Lu, Yingfu",2014-01-19,1.0,tournament_10_74,74,10,10.74
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Yunhu","Lu, Xingmiao",2014-01-19,1.0,tournament_10_75,75,10,10.75
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Jianyao","Huang, Mengli",2014-01-21,0.5,tournament_10_76,76,10,10.76
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Cai","Li, Minkang",2014-01-21,0.5,tournament_10_77,77,10,10.77
tournament_10,2014-01-15,2014-02-08,12,rapid,"Chen, Yuyu","Jiang, Degang",2014-01-21,0.5,tournament_10_78,78,10,10.78
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Jin","Liang, Jiyue",2014-01-21,1.0,tournament_10_79,79,10,10.79
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Shujun","Xu, Xiaozhi",2014-01-21,0.5,tournament_10_80,80,10,10.80
tournament_10,2014-01-15,2014-02-08,12,rapid,"Gao, Xiaochen","Yuan, Yue",2014-01-21,1.0,tournament_10_81,81,10,10.81
tournament_10,2014-01-15,2014-02-08,12,rapid,"Song, Zeji","Wen, Yongxi",2014-01-21,1.0,tournament_10_82,82,10,10.82
tournament_10,2014-01-15,2014-02-08,12,rapid,"Chen, Yuke","Liu, Kaiqing",2014-01-21,0.0,tournament_10_83,83,10,10.83
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Chenliang","Hu, Jingxin",2014-01-21,0.5,tournament_10_84,84,10,10.84
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lv, Yiguo","Wei, Ming",2014-01-21,0.0,tournament_10_85,85,10,10.85
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wang, Dian","Li, Zhengji",2014-01-21,0.5,tournament_10_86,86,10,10.86
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhu, Qingzhen","Shen, Jianqin",2014-01-21,0.5,tournament_10_87,87,10,10.87
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Hai","Liu, Aigui",2014-01-21,0.5,tournament_10_88,88,10,10.88
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhao, Baoyu","Xu, Fuying",2014-01-21,0.5,tournament_10_89,89,10,10.89
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xing, Qiping","Liang, Qing",2014-01-21,0.5,tournament_10_90,90,10,10.90
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhao, Wenmei","Lin, Yuanhao",2014-01-21,0.0,tournament_10_91,91,10,10.91
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Feirui","Zhu, Guobiao",2014-01-21,0.5,tournament_10_92,92,10,10.92
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhang, Qiyan","Zhang, Muli",2014-01-21,1.0,tournament_10_93,93,10,10.93
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhou, Xialan","Huang, Yunhu",2014-01-21,0.5,tournament_10_94,94,10,10.94
tournament_10,2014-01-15,2014-02-08,12,rapid,"Tian, Xiong","Zhang, Zhengnan",2014-01-21,0.5,tournament_10_95,95,10,10.95
tournament_10,2014-01-15,2014-02-08,12,rapid,"Cao, Yiping","Jiang, Yi",2014-01-21,0.5,tournament_10_96,96,10,10.96
tournament_10,2014-01-15,2014-02-08,12,rapid,"Pang, Ronggang","Wang, Xuanyan",2014-01-21,0.5,tournament_10_97,97,10,10.97
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lu, Xingmiao","Guo, Hongmin",2014-01-21,1.0,tournament_10_98,98,10,10.98
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wu, Haifang","Zhang, Yajuan",2014-01-21,0.5,tournament_10_99,99,10,10.99
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lu, Yingfu","Cai, Qi",2014-01-21,0.0,tournament_10_100,100,10,10.100
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Xiaozhi","Wang, Jianyao",2014-01-23,0.5,tournament_10_101,101,10,10.101
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Mengli","Wang, Jin",2014-01-23,1.0,tournament_10_102,102,10,10.102
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Minkang","Gao, Xiaochen",2014-01-23,0.5,tournament_10_103,103,10,10.103
tournament_10,2014-01-15,2014-02-08,12,rapid,"Jiang, Degang","Wang, Cai",2014-01-23,0.5,tournament_10_104,104,10,10.104
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Kaiqing","Chen, Yuyu",2014-01-23,0.0,tournament_10_105,105,10,10.105
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wei, Ming","Liang, Shujun",2014-01-23,0.5,tournament_10_106,106,10,10.106
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liang, Jiyue","Song, Zeji",2014-01-23,0.5,tournament_10_107,107,10,10.107
tournament_10,2014-01-15,2014-02-08,12,rapid,"Wen, Yongxi","Xu, Chenliang",2014-01-23,1.0,tournament_10_108,108,10,10.108
tournament_10,2014-01-15,2014-02-08,12,rapid,"Yuan, Yue","Wang, Dian",2014-01-23,0.5,tournament_10_109,109,10,10.109
tournament_10,2014-01-15,2014-02-08,12,rapid,"Hu, Jingxin","Zhu, Qingzhen",2014-01-23,1.0,tournament_10_110,110,10,10.110
tournament_10,2014-01-15,2014-02-08,12,rapid,"Li, Zhengji","Li, Hai",2014-01-23,0.5,tournament_10_111,111,10,10.111
tournament_10,2014-01-15,2014-02-08,12,rapid,"Shen, Jianqin","Zhao, Baoyu",2014-01-23,0.5,tournament_10_112,112,10,10.112
tournament_10,2014-01-15,2014-02-08,12,rapid,"Xu, Fuying","Zhang, Qiyan",2014-01-23,0.5,tournament_10_113,113,10,10.113
tournament_10,2014-01-15,2014-02-08,12,rapid,"Lin, Yuanhao","Chen, Yuke",2014-01-23,0.0,tournament_10_114,114,10,10.114
tournament_10,2014-01-15,2014-02-08,12,rapid,"Liu, Aigui","Lv, Yiguo",2014-01-23,1.0,tournament_10_115,115,10,10.115
tournament_10,2014-01-15,2014-02-08,12,rapid,"Zhu, Guobiao","Xing, Qiping",2014-01-23,0.0,tournament_10_116,116,10,10.116
tournament_10,2014-01-15,2014-02-08,12,rapid,"Huang, Yunhu","Huang, Feirui",2014-01-23,0.5,tournament_10_117,117,10,10.117
